tier,new_rework,brief_type,customer_approval,niche_ff_pre_approved,strategic_priority,creative_approach,value_potential_gbp,workbook_score,workbook_approval_text,workbook_e9_creative_note,workbook_b14_auto_approval_dev
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,0,75.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,1,75.003,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,1000,78.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,30000,165.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,35000,180.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,100000,375.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,115000,420.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,200000,675.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Starting Point,1000000,3075.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,0,10.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,1,10.003,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,1000,13.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,30000,100.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,35000,115.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,100000,310.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,115000,355.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,200000,610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,False,Creation/Unknown,1000000,3010.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,0,210.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,1,210.003,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,1000,213.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,30000,300.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,35000,315.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,100000,510.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,115000,555.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,200000,810.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Library Only,1000000,3210.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,0,175.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,1,175.003,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,1000,178.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,30000,265.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,35000,280.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,100000,475.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,115000,520.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,200000,775.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Starting Point,1000000,3175.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,0,110.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,1,110.003,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,1000,113.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,30000,200.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,35000,215.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,100000,410.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,115000,455.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,200000,710.0,Auto-Approved,,Yes
D,Rework (Of Selling),Exclusive,Deferred/Unknown,True,True,Creation/Unknown,1000000,3110.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,0,110.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,1,110.0025,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,1000,112.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,30000,185.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,35000,197.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,100000,360.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,115000,397.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,200000,610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Library Only,1000000,2610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,0,75.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,1,75.0025,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,1000,77.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,30000,150.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,35000,162.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,100000,325.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,115000,362.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,200000,575.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Starting Point,1000000,2575.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,0,10.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,1,10.002500000000001,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,1000,12.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,30000,85.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,35000,97.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,100000,260.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,115000,297.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,200000,510.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,False,Creation/Unknown,1000000,2510.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,0,210.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,1,210.0025,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,1000,212.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,30000,285.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,35000,297.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,100000,460.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,115000,497.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,200000,710.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Library Only,1000000,2710.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,0,175.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,1,175.0025,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,1000,177.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,30000,250.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,35000,262.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,100000,425.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,115000,462.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,200000,675.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Starting Point,1000000,2675.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,0,110.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,1,110.0025,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,1000,112.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,30000,185.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,35000,197.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,100000,360.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,115000,397.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,200000,610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,False,True,Creation/Unknown,1000000,2610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,0,110.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,1,110.0025,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,1000,112.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,30000,185.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,35000,197.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,100000,360.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,115000,397.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,200000,610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Library Only,1000000,2610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,0,75.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,1,75.0025,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,1000,77.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,30000,150.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,35000,162.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,100000,325.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,115000,362.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,200000,575.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Starting Point,1000000,2575.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,0,10.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,1,10.002500000000001,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,1000,12.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,30000,85.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,35000,97.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,100000,260.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,115000,297.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,200000,510.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,False,Creation/Unknown,1000000,2510.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,0,210.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,1,210.0025,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,1000,212.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,30000,285.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,35000,297.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,100000,460.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,115000,497.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,200000,710.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Library Only,1000000,2710.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,0,175.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,1,175.0025,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,1000,177.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,30000,250.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,35000,262.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,100000,425.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,115000,462.5,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,200000,675.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Starting Point,1000000,2675.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,0,110.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,1,110.0025,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,1000,112.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,30000,185.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,35000,197.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,100000,360.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,115000,397.5,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,200000,610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Direct,True,True,Creation/Unknown,1000000,2610.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,0,110.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,1,110.002,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,1000,112.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,30000,170.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,35000,180.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,100000,310.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,115000,340.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,200000,510.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,1000000,2110.0,Auto-Approved,,Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,0,75.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,1,75.002,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,1000,77.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,30000,135.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,35000,145.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,100000,275.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
D,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,115000,305.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
